STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
39,Ohio,390663,2,1,1TTF5320*62******,2021-09-08 14:31:56,1,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2006,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,53.000,Platform,2,,
39,Ohio,390687,1,1,1KKVA532*6L******,2021-09-08 14:31:56,0,6,TRAILER,2340,KENTUCKY MANUFACTURING CO.,2048,KENTUCKY MANUFACTURING CO./ KENTUCKY TRAILER/ KENTUCKY TRAILER TECH,5803,Kentucky Manufacturing Co./ Kentucky Trailer/ Kentucky Trailer Tech,2006,,,6,UNITED STATES (USA),KENTUCKY,LOUISVILLE,Kentucky Manufacturing Co.,,,,,,,,36,Van Trailer,,,53.000,Body Type - Dry Freight,2,,
39,Ohio,390766,1,1,1UYVS253*FM******,2021-09-08 14:31:56,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390789,1,1,3H3V532C*7T******,2021-09-08 14:31:56,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2007,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
39,Ohio,390796,2,1,1JJV532W*6L******,2021-09-08 14:31:57,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390807,1,1,1JJV482U*TL******,2021-09-08 14:31:57,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,22472,Smooth Side Can,1996,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,48.000,,2,,
39,Ohio,390807,2,1,1UYVS253*EG******,2021-09-08 14:31:57,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390831,3,1,1GRAA062*FT******,2021-09-08 14:31:57,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
39,Ohio,390845,1,1,1UYVS248*YU******,2021-09-08 14:31:57,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2000,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
39,Ohio,390858,1,1,1JJV532W*2L******,2021-09-08 14:31:57,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2002,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390859,2,1,5HTSH412*57******,2021-09-08 14:31:57,1,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2005,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Elliptical Tapered Ends,61,Trailer,,,,,103,Bulk,,,41.000,Al Pneumatic,2,,
39,Ohio,390864,2,1,1JJV532D*GL******,2021-09-08 14:31:58,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390892,2,1,3H3C202S*HT******,2021-09-08 14:31:58,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,20.000,Material: Steel,2,,
39,Ohio,390921,2,1,48B500F2*X1******,2021-09-08 14:31:58,0,6,TRAILER,9389,"UNITED EXPRESS LINE, INC.",3648,UNITED EXPRESSLINE,8032,United Expressline,1999,,,6,UNITED STATES (USA),INDIANA,BRISTOL,,,61,Trailer,,,,,16,Utility Trailer,,,,Van Body Type Utility Trailer,2,,
39,Ohio,390942,1,1,1JJV532D*GL******,2021-09-08 14:31:58,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390993,2,1,1JJV532W*6L******,2021-09-08 14:31:58,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
41,Oregon,410014,2,1,1BN1T304*PP******,2021-09-08 14:31:58,"1,400",6,TRAILER,4571,BEALL TRAILERS,4862,BEALL TRAILERS,11201,Beall Trailers,1993,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,61,Trailer,,,,,15,Tank Trailer,14,Bumper Pull,30.000,,4,,
41,Oregon,410023,2,1,5RESX048*2S******,2021-09-08 14:31:59,0,6,TRAILER,3583,"RELIANCE TRAILER CO., LLC",1520,RELIANCE,,,2002,,,6,UNITED STATES (USA),WASHINGTON,SPOKANE,,,,,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,,,,Wood Chip,4,,
41,Oregon,410040,1,1,1JJV532D*FL******,2021-09-08 14:31:59,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
41,Oregon,410040,2,1,1PMS1282*91******,2021-09-08 14:31:59,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2009,,,6,UNITED STATES (USA),MINNESOTA,OPOLE,,,61,Trailer,,,,,15,Tank Trailer,,,28.000,Vessel Code: Non-Code,2,,
41,Oregon,410045,4,1,1KB392U3*6E******,2021-09-08 14:31:59,0,6,TRAILER,5156,HOLIDAY RAMBLE CORPORATION,2453,HOLIDAY RAMBLER,6265,Holiday Rambler,2006,Next Level,,6,UNITED STATES (USA),INDIANA,ELKHART,Plant 3,,61,Trailer,,,,,121,Sport Utility,5,Fifth Wheel,39.000,Body Type: Sport Utility Recreational Vehicle,3,,
41,Oregon,410045,6,1,1GRAP062*FB******,2021-09-08 14:31:59,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
41,Oregon,410065,1,1,5NHUTW21*FB******,2021-09-08 14:31:59,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,3042,Tailwind,2015,,,6,UNITED STATES (USA),OREGON,INDEPENDENCE,,"Address: 900 Walnut Street, 97351",61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,12.000,,1,,
41,Oregon,410105,1,1,1T9SC534*7B656***,2021-09-08 14:32:00,0,6,TRAILER,2304,"TRINITY TRAILER MFG., INC.",3552,"TRINITY TRAILER MFG., INC.",7903,"TRINITY TRAILER MFG., INC.",2007,,,6,UNITED STATES (USA),IDAHO,BOISE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Commodity Body,4,,
41,Oregon,410146,2,1,3H3V281C*CT******,2021-09-08 14:32:00,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2012,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
41,Oregon,410189,2,1,5NZBF271*61******,2021-09-08 14:32:00,0,6,TRAILER,8649,TRAILMANOR,3464,TRAILMANOR,7758,TRAILMANOR,2006,2720,,6,UNITED STATES (USA),TENNESSEE,LAKE CITY,,,61,Trailer,,,,,,,,,27.000,Trailer Type: Bi( two telescoping segments),1,,
41,Oregon,410192,1,1,1UYVS245*7U******,2021-09-08 14:32:00,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2007,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,45.000,,2,,
41,Oregon,410194,2,1,3H3V532C*FT******,2021-09-08 14:32:00,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2015,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
41,Oregon,410202,1,1,1W1UCS2Y*3D******,2021-09-08 14:32:01,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,2003,STYLE A LH LOAD - SOLID PAN - FULL RAMP,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,PLANT 5,,61,Trailer,,,,,13,Livestock Trailer,,,53.000,Type of Trailer: PUNCHSIDE DROP CTR LVSK (PSDCL) W/ DOGHOUSE,3,,
41,Oregon,410211,1,1,1RNF53A4*JR******,2021-09-08 14:32:01,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2018,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,53.000,Airride,4,,
41,Oregon,410223,2,1,3H3V532C*GT******,2021-09-08 14:32:01,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
41,Oregon,410229,1,1,1W16532A*F5******,2021-09-08 14:32:02,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2015,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,61,Trailer,,,,,53,Livestock - Cattle Trailer,,,53.000,Type of suspension: Air Ride,2,,
41,Oregon,410258,1,1,10BEA742*EP******,2021-09-08 14:32:02,0,6,TRAILER,5083,BRENNER TANK LLC,6976,BRENNER/BEALL/LAFAYETTE,21580,DOT 406,2014,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,61,Trailer,,,,,,,,,,Type of Material: Aluminum,4,,
41,Oregon,410260,1,1,3H3V532C*ET******,2021-09-08 14:32:02,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
41,Oregon,410317,1,1,2HSCWAPR*8C******,2021-09-08 14:32:02,0,3,TRUCK,1074,"NAVISTAR CANADA, INC.",526,INTERNATIONAL,2554,LF637,2008,ProStar,Limited,1,CANADA,ONTARIO,CHATHAM,,"GVWR: 33,001 - 55,000 lbs",66,Truck-Tractor,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,0,Not Applicable,0,Not Applicable,,,,,
41,Oregon,410329,2,1,4YDT2572*FN******,2021-09-08 14:32:03,0,6,TRAILER,2347,KEYSTONE RV,7615,KEYSTONE,20555,Keystone,2015,,,6,UNITED STATES (USA),OREGON,PENDLETON,903,Arbitrary Final Digit,61,Trailer,,,,,21,Travel Trailer,14,Bumper Pull,25.000,Recreational Vehicle,2,,
42,Pennsylvania,420024,2,1,3H3V532C*GT******,2021-09-08 14:32:03,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
42,Pennsylvania,420045,1,1,1W92M452*6S077***,2021-09-08 14:32:03,0,6,TRAILER,1379,WILKENS MANUFACTURING,4447,WILKENS MANUFACTURING,9273,Wilkens Manufacturing,2006,,,6,UNITED STATES (USA),KANSAS,STACKTON,Wilkens Manufacturing Inc,,61,Trailer,,,,,132,Open Top Trailer,4,Straight Semi/Semi Trailer,45.000,,2,,
42,Pennsylvania,420068,2,1,1UYVS253*HU******,2021-09-08 14:32:03,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420119,2,1,1JJV532D*JL******,2021-09-08 14:32:03,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
42,Pennsylvania,420155,1,1,1UYVS253*AU******,2021-09-08 14:32:03,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2010,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420218,2,1,1UYVS253*H7******,2021-09-08 14:32:03,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420263,2,1,1PMS5432*V1******,2021-09-08 14:32:03,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,1997,,,6,UNITED STATES (USA),MINNESOTA,OPOLE,,,61,Trailer,,,,,15,Tank Trailer,,,43.000,Vessel Code: Sanitary (3-A),2,,
42,Pennsylvania,420307,2,1,1UYVS253*CM******,2021-09-08 14:32:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420310,3,1,5MADN402*CC******,2021-09-08 14:32:04,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2012,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,Commerce Street,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,40.000,No Frame,2,,
42,Pennsylvania,420340,1,1,1JJV532W*9L******,2021-09-08 14:32:04,1,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
42,Pennsylvania,420364,2,1,1TTF482A*D3******,2021-09-08 14:32:04,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10512,BENSON,27664,Aluminium Flatbed,2013,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,,2,,
42,Pennsylvania,420365,1,1,1TDH4002*TB******,2021-09-08 14:32:04,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,1996,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,40.000,Dry Bulk-Bottom Hopper,2,,
42,Pennsylvania,420393,2,1,1GRAA062*6D******,2021-09-08 14:32:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,Effective 12/01/01,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
42,Pennsylvania,420419,2,1,1GRAA062*5T******,2021-09-08 14:32:04,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2005,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
42,Pennsylvania,420441,2,1,13N14830*31******,2021-09-08 14:32:05,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2003,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,"Tandem Axles, Spread",2,,
42,Pennsylvania,420449,2,1,5V8VA532*GM******,2021-09-08 14:32:05,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2016,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
42,Pennsylvania,420490,2,1,1GRAA962*AB******,2021-09-08 14:32:05,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2010,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
42,Pennsylvania,420492,1,1,1UYVS253*FM******,2021-09-08 14:32:05,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420511,2,1,1DW1A532*XS******,2021-09-08 14:32:05,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,1999,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420515,2,1,1UYVS253*BM******,2021-09-08 14:32:06,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2011,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420522,2,1,1V9FC482*8N062***,2021-09-08 14:32:06,0,6,TRAILER,10999,VIKING TRAILERS,5688,VIKING TRAILER,14907,Viking Trailer,2008,Center Frame Trailer,,6,UNITED STATES (USA),TEXAS,NACOGDOCHES,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
42,Pennsylvania,420565,2,1,1RNF48A2*2R******,2021-09-08 14:32:06,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2002,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
42,Pennsylvania,420606,2,1,40LAB282*MP******,2021-09-08 14:32:06,0,6,TRAILER,5732,PACE AMERICAN OF  INDIANA  INC.,2500,PACE AMERICAN,6324,Pace American Trailer,2021,,,6,UNITED STATES (USA),INDIANA,,,,61,Trailer,11,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",7,"Class 6: 19,501 - 26,000 lb (8,845 - 11,794 kg)",59,Van/Covered Cargo/Enclosed,1,Ball Type Pull,28.000,"Length: 10-45 ft.; Width: 8 ft.; GVWR: 3,000-24,000",2,,
42,Pennsylvania,420629,2,1,5V8VA532*EM******,2021-09-08 14:32:06,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2014,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
42,Pennsylvania,420640,1,1,1GRAA062*FT******,2021-09-08 14:32:06,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
42,Pennsylvania,420670,2,1,5JYLB352*8P******,2021-09-08 14:32:06,0,6,TRAILER,2290,PITTS ENTERPRISES INC,2831,PITTS TRAILERS,6775,Pitts Trailers,2008,,,6,UNITED STATES (USA),ALABAMA,PITTSVIEW,,,61,Trailer,,,,,11,Lowboy/Low bed Trailer,,,,Trailer Capacity: 35 tons,2,,
42,Pennsylvania,420698,1,1,1UYVS253*7G******,2021-09-08 14:32:07,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2007,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420703,2,1,3H3V532C*HT******,2021-09-08 14:32:07,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
42,Pennsylvania,420705,2,1,1JJV532Y*TL******,2021-09-08 14:32:07,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,22482,Exterior Post Can,1996,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
42,Pennsylvania,420723,1,1,1GRAA062*FB******,2021-09-08 14:32:07,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
42,Pennsylvania,420772,2,1,1E1D2S38*GR******,2021-09-08 14:32:08,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2016,,,,,OHIO,RANDOLPH,,,,,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,4,Dump Trailer/Dumping Trailer,30,Other,36.000,Aluminum Frame,3,,
42,Pennsylvania,420775,2,1,1DW1A532*KS******,2021-09-08 14:32:08,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2019,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420798,2,1,3H3V532C*KT******,2021-09-08 14:32:08,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
42,Pennsylvania,420799,1,1,1JJV532W*7L******,2021-09-08 14:32:08,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
